% %  Exp3, Try1: sc black foot from soils surface 2cm down then forward (in x direction) 15cm then 10cm up
% Created on:05.04.2011 - 11:50
% Control Thread cycle time: 40 msec
% log cycle time: 40 msec
% Joint angles in [rad], force in [N], and torque in [Nm]

% msec; Joint0; Joint1; Joint2; Joint3; Joint4; Joint5; Joint6; Fx; Fy; Fz; Tx; Ty; Tz; FTStatus; RTDSeq; FTSeq; Marker; currentPointID; X; Y; Z; Rx; Ry; Rz
15718; -0.101007; 0.488168; 0.21136; 0.772563; 0.918665; 1.68879; 1.88321; -0.044555; -1.737305; 0.055169; 0.036362; -0.002873; 0.004648; 0; 1; 62045680; 0; 3; -416.069; -144.356; 585.318; 178.979; 58.0876; 88.5078
15765; -0.0936951; 0.488221; 0.212424; 0.772523; 0.915353; 1.68088; 1.8879; -0.036131; -1.717792; 0.039719; 0.035933; -0.002332; 0.004515; 0; 1; 62045971; 0; 3; -416.332; -147.567; 585.288; 179.006; 58.0727; 88.4346
15796; -0.0852041; 0.488273; 0.213152; 0.772402; 0.912149; 1.67272; 1.89254; -0.044599; -1.732400; 0.039837; 0.036198; -0.002236; 0.004517; 0; 1; 62046260; 0; 3; -416.476; -151.208; 585.283; 179.06; 58.0619; 88.427
15843; -0.0766079; 0.488447; 0.213469; 0.772342; 0.909946; 1.66709; 1.8958; -0.032018; -1.739872; 0.070257; 0.036117; -0.002134; 0.004513; 0; 1; 62046546; 0; 3; -416.2; -154.816; 585.206; 179.074; 58.0515; 88.5486
15890; -0.070449; 0.488674; 0.214001; 0.772307; 0.907659; 1.66128; 1.89948; -0.086303; -1.683432; 0.001244; 0.034574; -0.004493; 0.004389; 0; 1; 62046842; 0; 3; -416.295; -157.459; 585.119; 179.055; 58.0464; 88.4912
15937; -0.0636373; 0.488752; 0.214855; 0.772216; 0.90557; 1.65597; 1.90292; -0.057162; -1.695822; 0.054580; 0.035100; -0.002695; 0.004517; 0; 1; 62047134; 0; 3; -416.176; -162.781; 585.193; 179.072; 58.0726; 88.4995
15952; -0.0586469; 0.488921; 0.216085; 0.77204; 0.903401; 1.65037; 1.9063; -0.065537; -1.710356; 0.031992; 0.035579; -0.002985; 0.004520; 0; 1; 62047420; 0; 3; -416.176; -162.781; 585.193; 179.072; 58.0726; 88.4995
16015; -0.0520668; 0.489042; 0.217762; 0.771925; 0.901148; 1.64474; 1.90911; -0.078037; -1.668895; 0.023759; 0.034095; -0.003441; 0.004387; 0; 1; 62047713; 0; 3; -415.915; -165.87; 585.278; 179.146; 58.1015; 88.6386
16046; -0.0453025; 0.4891; 0.219967; 0.771835; 0.89804; 1.63674; 1.91284; -0.019499; -1.747243; 0.100918; 0.036696; -0.001657; 0.004513; 0; 1; 62048003; 0; 3; -415.932; -169.155; 585.426; 179.281; 58.1442; 88.7148
16077; -0.0367642; 0.489126; 0.221006; 0.771804; 0.895775; 1.63107; 1.91608; -0.048813; -1.725090; 0.039670; 0.035846; -0.002180; 0.004517; 0; 1; 62048288; 0; 3; -415.363; -172.914; 585.477; 179.32; 58.1576; 88.8911
16124; -0.0259308; 0.489284; 0.222372; 0.771669; 0.891535; 1.62044; 1.92389; -0.019450; -1.722846; 0.062337; 0.035659; -0.001389; 0.004642; 0; 1; 62048575; 0; 3; -415.259; -177.675; 585.509; 179.231; 58.1705; 88.7051
16171; -0.0193718; 0.489484; 0.22302; 0.771654; 0.889407; 1.61483; 1.92827; -0.044707; -1.747122; 0.062677; 0.036248; -0.001858; 0.004516; 0; 1; 62048862; 0; 3; -415.067; -180.531; 585.475; 179.142; 58.1821; 88.6101
16202; -0.0193718; 0.489484; 0.22302; 0.771654; 0.889407; 1.61483; 1.92827; -0.086546; -1.673805; 0.046534; 0.034042; -0.003337; 0.004520; 0; 1; 62049150; 0; 3; -415.067; -180.531; 585.475; 179.142; 58.1821; 88.6101
16249; -0.00496401; 0.489589; 0.225265; 0.771634; 0.884045; 1.60121; 1.93671; -0.069719; -1.698255; 0.039216; 0.034627; -0.003047; 0.004386; 0; 1; 62049437; 0; 3; -414.594; -186.981; 585.589; 179.171; 58.2245; 88.6008
16296; 0.00182137; 0.489653; 0.226199; 0.771629; 0.881809; 1.59555; 1.94056; -0.065579; -1.681232; 0.069494; 0.034399; -0.002834; 0.004517; 0; 1; 62049724; 0; 3; -414.222; -189.991; 585.632; 179.15; 58.2434; 88.6044
16327; 0.00182137; 0.489653; 0.226199; 0.771629; 0.881809; 1.59555; 1.94056; -0.052991; -1.698227; 0.039415; 0.035288; -0.002116; 0.004386; 0; 1; 62050010; 0; 3; -414.222; -189.991; 585.632; 179.15; 58.2434; 88.6044
16359; 0.0082909; 0.489847; 0.227765; 0.771619; 0.878633; 1.58772; 1.94495; -0.048838; -1.710504; 0.054656; 0.035365; -0.002042; 0.004516; 0; 1; 62050296; 0; 3; -414.226; -193.005; 585.666; 179.2; 58.2753; 88.5502
16390; 0.0168503; 0.48999; 0.22886; 0.771614; 0.876459; 1.58207; 1.94774; -0.069833; -1.673966; 0.092163; 0.034052; -0.002775; 0.004517; 0; 1; 62050583; 0; 3; -413.452; -196.793; 585.707; 179.269; 58.3054; 88.7745
16468; 0.0299525; 0.490016; 0.23119; 0.771588; 0.871303; 1.56845; 1.95453; -0.032024; -1.695997; 0.054294; 0.034660; -0.001473; 0.004511; 0; 1; 62050870; 0; 3; -412.94; -202.739; 585.936; 179.464; 58.3795; 88.8935
16484; 0.0299525; 0.490016; 0.23119; 0.771588; 0.871303; 1.56845; 1.95453; -0.027918; -1.742413; 0.108294; 0.036097; -0.001673; 0.004381; 0; 1; 62051165; 0; 3; -412.94; -202.739; 585.936; 179.464; 58.3795; 88.8935
16515; 0.0392331; 0.490042; 0.231562; 0.771558; 0.868024; 1.56049; 1.95952; -0.053027; -1.688595; 0.061887; 0.034530; -0.002103; 0.004515; 0; 1; 62051462; 0; 3; -412.461; -206.633; 585.954; 179.494; 58.385; 88.9007
16577; 0.052967; 0.490195; 0.232496; 0.771478; 0.863693; 1.54956; 1.96781; -0.061353; -1.673931; 0.054095; 0.034043; -0.002627; 0.004515; 0; 1; 62051753; 0; 3; -411.48; -212.499; 586.015; 179.39; 58.4168; 88.825
16609; 0.052967; 0.490195; 0.232496; 0.771478; 0.863693; 1.54956; 1.96781; -0.057154; -1.676446; 0.076957; 0.034019; -0.002676; 0.004382; 0; 1; 62052040; 0; 3; -411.48; -212.499; 586.015; 179.39; 58.4168; 88.825
16640; 0.0598471; 0.490442; 0.234108; 0.771337; 0.860364; 1.54126; 1.97213; -0.086485; -1.649413; 0.046306; 0.033455; -0.003324; 0.004256; 0; 1; 62052327; 0; 3; -411.324; -215.693; 586.112; 179.488; 58.468; 88.8195
16671; 0.0682802; 0.490511; 0.235599; 0.771061; 0.858235; 1.53577; 1.97428; -0.040387; -1.681359; 0.077054; 0.034401; -0.002124; 0.004512; 0; 1; 62052614; 0; 3; -410.253; -219.497; 586.324; 179.645; 58.5224; 89.1612
16718; 0.0746865; 0.490521; 0.237021; 0.770815; 0.856107; 1.53049; 1.97685; -0.040387; -1.681359; 0.077054; 0.034401; -0.002124; 0.004512; 0; 1; 62052614; 0; 3; -409.561; -222.441; 586.538; 179.757; 58.571; 89.3412
16765; 0.0796663; 0.490558; 0.238145; 0.770644; 0.853927; 1.52469; 1.98002; -0.053021; -1.678902; 0.069240; 0.033988; -0.002220; 0.004645; 0; 1; 62052910; 0; 3; -409.315; -224.749; 586.717; 179.831; 58.6206; 89.351
16796; 0.0862727; 0.490732; 0.239456; 0.770604; 0.85082; 1.51685; 1.98661; -0.048753; -1.695923; 0.069714; 0.034883; -0.002666; 0.004514; 0; 1; 62053202; 0; 3; -409.071; -227.764; 586.815; 179.688; 58.6711; 89.0689
16843; 0.0945689; 0.490874; 0.24036; 0.770594; 0.848617; 1.51136; 1.99136; -0.015229; -1.701020; 0.092419; 0.034830; -0.001550; 0.004639; 0; 1; 62053489; 0; 3; -408.05; -231.37; 586.867; 179.571; 58.7055; 89.0626
16890; 0.101191; 0.490958; 0.241234; 0.770584; 0.846329; 1.50557; 1.99545; -0.057159; -1.666620; 0.084680; 0.034358; -0.002803; 0.004516; 0; 1; 62053773; 0; 3; -407.433; -234.284; 586.952; 179.542; 58.7437; 89.0394
16921; 0.107508; 0.491; 0.242002; 0.770574; 0.844115; 1.49993; 1.99821; -0.027800; -1.674153; 0.092093; 0.034052; -0.001762; 0.004509; 0; 1; 62054062; 0; 3; -406.846; -237.047; 587.049; 179.632; 58.7813; 89.1439
16952; 0.114235; 0.491048; 0.242981; 0.770559; 0.841127; 1.49197; 2.00214; -0.040296; -1.652100; 0.076732; 0.033651; -0.002489; 0.004511; 0; 1; 62054349; 0; 3; -406.52; -240.043; 587.207; 179.757; 58.841; 89.1601
17015; 0.122816; 0.49109; 0.243835; 0.770544; 0.838908; 1.48633; 2.00526; -0.048771; -1.656900; 0.076856; 0.034033; -0.002392; 0.004646; 0; 1; 62054635; 0; 3; -405.328; -243.739; 587.322; 179.816; 58.8837; 89.3612
17046; 0.129006; 0.491132; 0.24506; 0.770534; 0.836512; 1.48053; 2.00826; -0.061150; -1.644658; 0.061562; 0.033515; -0.003882; 0.004514; 0; 1; 62054922; 0; 3; -404.654; -246.537; 587.458; 179.897; 58.9324; 89.4569
17077; 0.135771; 0.491284; 0.246989; 0.770519; 0.833359; 1.47254; 2.01255; -0.048702; -1.647206; 0.099587; 0.033715; -0.003146; 0.004776; 0; 1; 62055210; 0; 3; -404.104; -249.743; 587.653; 179.978; 59.0149; 89.4733
17124; 0.143988; 0.491348; 0.24735; 0.770509; 0.831105; 1.46674; 2.01588; 0.022549; -1.684097; 0.130458; 0.035043; -0.000733; 0.004765; 0; 1; 62055497; 0; 3; -403.048; -253.174; 587.731; -179.971; 59.0509; 89.6093
17171; 0.150694; 0.4914; 0.247561; 0.770499; 0.828954; 1.46158; 2.0191; -0.027782; -1.678931; 0.077114; 0.034650; -0.001898; 0.004642; 0; 1; 62055784; 0; 3; -402.27; -255.943; 587.774; -179.944; 59.0735; 89.6647
17202; 0.155479; 0.491527; 0.24838; 0.770484; 0.825915; 1.45374; 2.02514; -0.040327; -1.613247; 0.137020; 0.032373; -0.002713; 0.004640; 0; 1; 62056071; 0; 3; -402.346; -258.102; 587.902; 179.97; 59.1347; 89.3277
17249; 0.165007; 0.491563; 0.249972; 0.770469; 0.822995; 1.44578; 2.03022; -0.090541; -1.612833; 0.053523; 0.032574; -0.004523; 0.004650; 0; 1; 62056358; 0; 3; -400.994; -262.346; 588.169; 179.982; 59.2292; 89.4108
17296; 0.173967; 0.491585; 0.251654; 0.770454; 0.820684; 1.44031; 2.03294; -0.057052; -1.627697; 0.106959; 0.033071; -0.003539; 0.004644; 0; 1; 62056644; 0; 3; -399.295; -266.324; 588.374; -179.928; 59.2959; 89.7238
17327; 0.179947; 0.491611; 0.252794; 0.770438; 0.81843; 1.43464; 2.03541; -0.044469; -1.649610; 0.099799; 0.034126; -0.003202; 0.004645; 0; 1; 62056931; 0; 3; -398.504; -269; 588.552; -179.802; 59.3574; 89.8696
17359; 0.185037; 0.491674; 0.253863; 0.770413; 0.815209; 1.4267; 2.03936; -0.006675; -1.627902; 0.114547; 0.033292; -0.001994; 0.004636; 0; 1; 62057217; 0; 3; -398.382; -271.316; 588.74; -179.668; 59.4279; 89.8079
17390; 0.185037; 0.491674; 0.253863; 0.770413; 0.815209; 1.4267; 2.03936; -0.023563; -1.647261; 0.122636; 0.034380; -0.002314; 0.004774; 0; 1; 62057504; 0; 3; -398.382; -271.316; 588.74; -179.668; 59.4279; 89.8079
17452; 0.202293; 0.491785; 0.255681; 0.770238; 0.809905; 1.41323; 2.05029; -0.069622; -1.610496; 0.099325; 0.033054; -0.004017; 0.004780; 0; 1; 62057799; 0; 3; -395.75; -278.673; 589.139; -179.842; 59.5666; 89.7335
17484; 0.208736; 0.491879; 0.256816; 0.769866; 0.807765; 1.40744; 2.05443; -0.036023; -1.576572; 0.113952; 0.031927; -0.002752; 0.004639; 0; 1; 62058095; 0; 3; -394.784; -281.521; 589.442; -179.849; 59.6514; 89.7395
17515; 0.208736; 0.491879; 0.256816; 0.769866; 0.807765; 1.40744; 2.05443; -0.040307; -1.627767; 0.122220; 0.033294; -0.002855; 0.004642; 0; 1; 62058383; 0; 3; -394.784; -281.521; 589.442; -179.849; 59.6514; 89.7395
17577; 0.224491; 0.492106; 0.259212; 0.769504; 0.802318; 1.39368; 2.06121; -0.031917; -1.618029; 0.122113; 0.033191; -0.002573; 0.004773; 0; 1; 62058673; 0; 3; -392.357; -288.368; 589.935; -179.598; 59.8194; 90.0823
17609; 0.23104; 0.492132; 0.260105; 0.769489; 0.800065; 1.38803; 2.0645; -0.052795; -1.625186; 0.099545; 0.033538; -0.003849; 0.004777; 0; 1; 62058963; 0; 3; -391.303; -291.182; 590.12; -179.549; 59.8855; 90.1635
17640; 0.23104; 0.492132; 0.260105; 0.769489; 0.800065; 1.38803; 2.0645; -0.061218; -1.581346; 0.137028; 0.032313; -0.003972; 0.004777; 0; 1; 62059247; 0; 3; -391.303; -291.182; 590.12; -179.549; 59.8855; 90.1635
17671; 0.237562; 0.492195; 0.261481; 0.769479; 0.796952; 1.38005; 2.06945; -0.061204; -1.595901; 0.106794; 0.032791; -0.003857; 0.004778; 0; 1; 62059536; 0; 3; -390.556; -294.115; 590.392; -179.518; 59.9867; 90.0873
17734; 0.252233; 0.492343; 0.262646; 0.769469; 0.792677; 1.36895; 2.07626; 0.001632; -1.618185; 0.160297; 0.033640; -0.001712; 0.004767; 0; 1; 62059821; 0; 4; -387.987; -300.214; 590.692; -179.469; 60.1139; 90.2764
17765; 0.258618; 0.492479; 0.263063; 0.769469; 0.790389; 1.3633; 2.07916; -0.031879; -1.603443; 0.152476; 0.032933; -0.003071; 0.004772; 0; 1; 62060110; 0; 4; -387.038; -302.849; 590.79; -179.386; 60.1693; 90.3658
17796; 0.258618; 0.492479; 0.263063; 0.769469; 0.790389; 1.3633; 2.07916; -0.082168; -1.559271; 0.113934; 0.031691; -0.004469; 0.004780; 0; 1; 62060402; 0; 4; -387.038; -302.849; 590.79; -179.386; 60.1693; 90.3658
17859; 0.268809; 0.492548; 0.2763; 0.783148; 0.792774; 1.34177; 2.07958; -0.527170; -1.902906; -0.108428; 0.042005; -0.019852; 0.005147; 0; 1; 62060688; 0; 4; -383.404; -310.994; 589.321; 179.955; 60.8615; 90.2377
17890; 0.262508; 0.492432; 0.287052; 0.801202; 0.814816; 1.33134; 2.07235; -0.069488; -1.513935; 0.279174; 0.026560; -0.006569; 0.005680; 0; 1; 62060977; 0; 4; -381.916; -313.287; 587.964; 178.053; 61.999; 88.994
17921; 0.262508; 0.492432; 0.287052; 0.801202; 0.814816; 1.33134; 2.07235; 0.231784; -1.388992; 0.749776; 0.025777; 0.006733; 0.004178; 0; 1; 62061263; 0; 4; -381.916; -313.287; 587.964; 178.053; 61.999; 88.994
17952; 0.252791; 0.492037; 0.301339; 0.825; 0.85185; 1.31723; 2.0366; -0.312797; -1.326320; 0.035908; 0.026538; -0.010187; 0.003898; 0; 1; 62061550; 0; 4; -379.773; -316.186; 587.474; 177.913; 63.9496; 90.0954
17999; 0.234925; 0.491653; 0.310925; 0.840582; 0.87606; 1.30739; 2.0086; 0.017510; -1.486996; 0.547465; 0.032453; 0.001597; 0.004768; 0; 1; 62061837; 0; 4; -382.058; -313.667; 587.343; 178.477; 65.2686; 90.7797
18046; 0.212968; 0.489463; 0.329867; 0.870898; 0.921494; 1.28796; 1.96145; -0.489302; -1.111004; 0.109850; 0.021653; -0.013767; 0.004060; 0; 1; 62062124; 0; 4; -382.303; -313.309; 587.681; 179.197; 67.7797; 92.161
18077; 0.212968; 0.489463; 0.329867; 0.870898; 0.921494; 1.28796; 1.96145; -0.200052; -0.964469; 0.495004; 0.016705; -0.004588; 0.004124; 0; 1; 62062410; 0; 4; -382.303; -313.309; 587.681; 179.197; 67.7797; 92.161
18124; 0.200798; 0.486642; 0.343501; 0.8922; 0.95221; 1.27399; 1.93066; -0.435062; -1.157369; 0.164317; 0.024851; -0.010791; 0.003928; 0; 1; 62062697; 0; 4; -381.248; -314.088; 588.438; 179.819; 69.5057; 93.2579
18171; 0.187669; 0.483041; 0.357251; 0.913713; 0.981924; 1.26023; 1.90228; 0.013626; -0.972573; 0.517634; 0.018163; 0.004601; 0.004485; 0; 1; 62062986; 0; 4; -380.34; -314.328; 589.354; -179.658; 71.1693; 94.0885
18202; 0.17522; 0.480509; 0.366968; 0.928889; 1.00353; 1.24952; 1.88087; 0.013626; -0.972573; 0.517634; 0.018163; 0.004601; 0.004485; 0; 1; 62062986; 0; 4; -380.871; -313.286; 590.154; -178.962; 72.3846; 94.7399
18234; 0.164455; 0.478209; 0.376278; 0.943578; 1.02377; 1.23965; 1.86155; -0.392944; -0.928557; 0.191308; 0.017928; -0.008624; 0.004040; 0; 1; 62063278; 0; 4; -381.041; -312.663; 590.73; -178.472; 73.5055; 95.2242
18280; 0.154632; 0.475182; 0.389651; 0.964558; 1.05227; 1.22557; 1.83427; -0.082910; -1.018274; 0.519141; 0.020689; 0.001165; 0.003983; 0; 1; 62063564; 0; 4; -379.686; -313.82; 591.382; -177.75; 75.0694; 96.1932
18327; 0.142424; 0.472465; 0.403677; 0.986302; 1.08153; 1.21153; 1.80788; -0.443510; -0.879622; 0.297783; 0.017659; -0.009763; 0.003786; 0; 1; 62063851; 0; 4; -378.993; -314.181; 591.82; -177.425; 76.6542; 96.6113
18359; 0.130207; 0.470902; 0.412796; 1.00011; 1.10126; 1.20143; 1.78879; -0.258969; -0.759134; 0.493030; 0.013006; -0.003781; 0.004136; 0; 1; 62064139; 0; 4; -380.138; -312.776; 592.267; -176.669; 77.7239; 97.1056
18405; 0.120931; 0.469497; 0.422187; 1.01503; 1.12121; 1.19159; 1.76956; -0.355301; -0.624415; 0.400243; 0.009536; -0.005972; 0.003887; 0; 1; 62064426; 0; 4; -380.263; -312.551; 592.309; -176.153; 78.7729; 97.5453
18452; 0.110882; 0.468259; 0.431848; 1.0301; 1.14156; 1.18147; 1.7503; -0.388777; -0.507265; 0.421727; 0.006546; -0.007022; 0.003890; 0; 1; 62064712; 0; 4; -380.67; -312.069; 592.319; -175.681; 79.8378; 97.8672
18484; 0.100907; 0.467222; 0.442028; 1.04596; 1.16256; 1.17133; 1.73132; -0.238022; -0.571380; 0.521373; 0.009108; -0.001403; 0.003998; 0; 1; 62065000; 0; 4; -380.953; -311.731; 592.117; -175.673; 80.923; 97.7376
18515; 0.0934792; 0.466422; 0.450836; 1.05974; 1.18178; 1.16146; 1.71282; -0.380258; -0.463251; 0.383398; 0.005965; -0.006475; 0.003494; 0; 1; 62065290; 0; 4; -381.038; -311.898; 592.052; -175.028; 81.9057; 98.2585
18577; 0.0840513; 0.465617; 0.460518; 1.07477; 1.20219; 1.15141; 1.69361; -0.099443; -0.428266; 0.587733; 0.005350; 0.003473; 0.003835; 0; 1; 62065583; 0; 4; -381.478; -311.521; 591.835; -174.658; 82.9338; 98.4207
18609; 0.0742917; 0.464227; 0.474438; 1.09595; 1.23157; 1.13677; 1.66659; -0.321572; -0.346382; 0.358840; 0.003184; -0.002942; 0.003876; 0; 1; 62065875; 0; 4; -380.984; -312.32; 591.712; -174.096; 84.3979; 98.8274
18640; 0.0618738; 0.463116; 0.483623; 1.11059; 1.25084; 1.12718; 1.64821; -0.082503; -0.253010; 0.623119; -0.000235; 0.004268; 0.003821; 0; 1; 62066161; 0; 4; -382.455; -310.539; 591.419; -173.612; 85.3211; 98.8449
18687; 0.05183; 0.461716; 0.49353; 1.12562; 1.27102; 1.11704; 1.62899; -0.401143; -0.265581; 0.381097; 0.001296; -0.006118; 0.003493; 0; 1; 62066451; 0; 4; -382.995; -309.804; 591.31; -172.628; 86.2828; 99.4844
18734; 0.0421757; 0.460274; 0.502856; 1.14066; 1.29126; 1.10721; 1.61111; -0.183302; -0.140254; 0.622246; -0.002188; 0.002115; 0.003972; 0; 1; 62066742; 0; 4; -383.538; -309.05; 591.095; -172.907; 87.2217; 98.8392
18765; 0.034985; 0.457952; 0.516771; 1.16194; 1.31961; 1.09285; 1.5836; -0.405474; -0.141202; 0.386980; -0.001830; -0.004604; 0.003886; 0; 1; 62067029; 0; 5; -382.159; -310.547; 590.866; -169.21; 88.5006; 102.356
18796; 0.0225091; 0.456189; 0.526242; 1.17696; 1.34049; 1.08271; 1.56496; -0.153532; 0.061948; 0.573653; -0.008351; 0.003015; 0.003824; 0; 1; 62067316; 0; 6; -383.575; -308.651; 590.772; -164.114; 89.4188; 106.849
18843; 0.00551147; 0.452673; 0.540609; 1.19893; 1.36461; 1.07501; 1.54021; -0.581580; -0.193743; 0.419935; 0.002155; -0.012544; 0.003403; 0; 1; 62067603; 0; 6; -383.64; -306.389; 590.025; -5.6095; 89.5603; -95.0612
18874; 0.00551147; 0.452673; 0.540609; 1.19893; 1.36461; 1.07501; 1.54021; -0.237331; 0.038497; 0.468642; -0.005366; 0.000050; 0.003719; 0; 1; 62067892; 0; 6; -383.64; -306.389; 590.025; -5.6095; 89.5603; -95.0612
18937; 0.000863306; 0.443655; 0.542357; 1.21099; 1.36958; 1.0732; 1.5372; -0.182859; 0.045373; 0.490755; -0.006594; 0.002452; 0.003704; 0; 1; 62068177; 0; 6; -381.418; -305.6; 590.248; -0.221978; 89.5932; -89.807
18968; 0.00053167; 0.439028; 0.542357; 1.21712; 1.37144; 1.07253; 1.53648; -0.287602; -0.010152; 0.377227; -0.005974; -0.001638; 0.003855; 0; 1; 62068476; 0; 6; -379.856; -305.779; 590.151; 7.63416; 89.6612; -81.9342
18999; 0.00053167; 0.439028; 0.542357; 1.21712; 1.37144; 1.07253; 1.53648; -0.245657; 0.121086; 0.481919; -0.009649; -0.000032; 0.003841; 0; 1; 62068764; 0; 6; -379.856; -305.779; 590.151; 7.63416; 89.6612; -81.9342
19046; 0.000352692; 0.432511; 0.542357; 1.22532; 1.37439; 1.07157; 1.53481; -0.178506; 0.076976; 0.467215; -0.008200; 0.002043; 0.003831; 0; 1; 62069051; 0; 6; -377.603; -306.111; 590.197; 13.1631; 89.7305; -76.3737
19077; -0.00016845; 0.425521; 0.542357; 1.2338; 1.37788; 1.07059; 1.53223; -0.161701; 0.086547; 0.482056; -0.008960; 0.002359; 0.003957; 0; 1; 62069340; 0; 6; -375.306; -306.319; 590.386; 7.37575; 89.7903; -82.1495
19155; -0.00167924; 0.417124; 0.542588; 1.24615; 1.38309; 1.06926; 1.52771; -0.094718; -0.060005; 0.491492; -0.004774; 0.004380; 0.003951; 0; 1; 62069624; 0; 6; -372.634; -306.38; 590.01; 15.777; 89.8549; -73.7609
19171; -0.00167924; 0.417124; 0.542588; 1.24615; 1.38309; 1.06926; 1.52771; -0.157511; 0.147416; 0.511704; -0.010640; 0.002980; 0.003690; 0; 1; 62069915; 0; 6; -372.634; -306.38; 590.01; 15.777; 89.8549; -73.7609
19202; -0.00289523; 0.411371; 0.542914; 1.25431; 1.3867; 1.06843; 1.52467; -0.170191; 0.057358; 0.482493; -0.007990; 0.002443; 0.003961; 0; 1; 62070205; 0; 6; -370.82; -306.372; 589.865; 19.5816; 89.8879; -69.9671
19234; -0.00494295; 0.407175; 0.543672; 1.26014; 1.38957; 1.06783; 1.52291; -0.228869; 0.077065; 0.466972; -0.009080; 0.000380; 0.003837; 0; 1; 62070494; 0; 6; -369.718; -306.046; 589.893; 30.3837; 89.8755; -59.2151
19296; -0.00664851; 0.402922; 0.545244; 1.26593; 1.39231; 1.06724; 1.52098; -0.207832; 0.040589; 0.414346; -0.007551; 0.000982; 0.003837; 0; 1; 62070780; 0; 6; -368.267; -306.029; 590.023; 30.031; 89.8603; -59.5561
19327; -0.0082909; 0.397568; 0.548458; 1.27393; 1.3959; 1.0665; 1.51833; -0.195294; 0.106150; 0.481739; -0.009825; 0.001639; 0.003830; 0; 1; 62071069; 0; 6; -365.882; -306.504; 590.094; 34.4987; 89.8149; -54.9721
19374; -0.0105176; 0.393404; 0.550537; 1.2797; 1.39857; 1.06594; 1.51625; -0.212091; 0.047921; 0.437200; -0.007458; 0.001036; 0.003839; 0; 1; 62071353; 0; 6; -364.464; -306.413; 590.222; 31.4163; 89.7989; -58.0447
19437; -0.0127759; 0.385145; 0.553158; 1.29097; 1.4041; 1.06491; 1.51145; -0.107306; 0.054511; 0.543254; -0.008006; 0.004476; 0.003816; 0; 1; 62071641; 0; 6; -361.421; -306.676; 590.366; 19.051; 89.7984; -70.3477
19452; -0.0127759; 0.385145; 0.553158; 1.29097; 1.4041; 1.06491; 1.51145; -0.128278; -0.030532; 0.476062; -0.005306; 0.003530; 0.003957; 0; 1; 62071927; 0; 6; -361.421; -306.676; 590.366; 19.051; 89.7984; -70.3477
19484; -0.014213; 0.381102; 0.553726; 1.29693; 1.40696; 1.06441; 1.50848; -0.111494; 0.056996; 0.535639; -0.007978; 0.004273; 0.003949; 0; 1; 62072215; 0; 6; -360.205; -306.541; 590.206; 11.8571; 89.817; -77.5641
19530; -0.0157606; 0.377196; 0.553962; 1.3027; 1.4099; 1.06393; 1.50582; -0.228901; 0.096684; 0.451692; -0.009068; 0.001018; 0.003707; 0; 1; 62072502; 0; 6; -359.171; -306.283; 590.029; 9.46423; 89.8286; -80.006
19577; -0.0188822; 0.368495; 0.55473; 1.31394; 1.41532; 1.06306; 1.50202; -0.203797; 0.077076; 0.474829; -0.008197; 0.001842; 0.003836; 0; 1; 62072789; 0; 6; -356.773; -305.815; 590.039; 7.48707; 89.8603; -82.0654
19609; -0.0199297; 0.364363; 0.555298; 1.31913; 1.41804; 1.06269; 1.50052; -0.203797; 0.077076; 0.474829; -0.008197; 0.001842; 0.003836; 0; 1; 62072789; 0; 6; -355.45; -305.789; 590.126; 11.3916; 89.8589; -78.1654
19655; -0.0212458; 0.360451; 0.556136; 1.32459; 1.42068; 1.06233; 1.49873; -0.182818; 0.011164; 0.460368; -0.006571; 0.002185; 0.003834; 0; 1; 62073076; 0; 6; -354.175; -305.737; 590.053; 18.5221; 89.8601; -71.0373
19687; -0.0212458; 0.360451; 0.556136; 1.32459; 1.42068; 1.06233; 1.49873; -0.199514; 0.084342; 0.459374; -0.008773; 0.001671; 0.003833; 0; 1; 62073363; 0; 6; -354.175; -305.737; 590.053; 18.5221; 89.8601; -71.0373
19734; -0.0237093; 0.350155; 0.558773; 1.33795; 1.42751; 1.06148; 1.49499; -0.224741; 0.099084; 0.451551; -0.009259; 0.001350; 0.003838; 0; 1; 62073650; 0; 6; -350.444; -306.016; 590.204; 32.2519; 89.8292; -57.2403
19765; -0.0246779; 0.346102; 0.559456; 1.34318; 1.43018; 1.06114; 1.49282; -0.191241; 0.025820; 0.475468; -0.006832; 0.002042; 0.003836; 0; 1; 62073943; 0; 6; -349.082; -306.042; 590.221; 25.6009; 89.8434; -63.8856
19812; -0.0246779; 0.346102; 0.559456; 1.34318; 1.43018; 1.06114; 1.49282; -0.090506; -0.003980; 0.505975; -0.006297; 0.004869; 0.003816; 0; 1; 62074230; 0; 6; -349.082; -306.042; 590.221; 25.6009; 89.8434; -63.8856
19859; -0.0276679; 0.336858; 0.561163; 1.35605; 1.43685; 1.06043; 1.48718; -0.174396; 0.098788; 0.489507; -0.009251; 0.002773; 0.003828; 0; 1; 62074518; 0; 6; -346.105; -305.894; 589.99; 15.4874; 89.8576; -74.0151
19890; -0.0285102; 0.332963; 0.562032; 1.36121; 1.43956; 1.06017; 1.48599; -0.237352; 0.062554; 0.452027; -0.008378; 0.000723; 0.003841; 0; 1; 62074804; 0; 6; -344.692; -306.001; 589.975; 29.1474; 89.84; -60.3308
